hour,day_shift,week_day,weekend,ESCRITORIO_AR_CONDICIONADO-006,ESCRITORIO_SENSOR_PRESENCA-007,ESCRITORIO_LAMPADA-005,mode,switch,temp_set,mode_Y,switch_Y,temp_set_Y
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
16,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,ON,26.0
17,2,2,0,AUTO,ON,ON,AUTO,ON,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,ON,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
17,2,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
18,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
19,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
20,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
21,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
22,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
23,3,2,0,AUTO,OFF,ON,AUTO,OFF,26.0,AUTO,OFF,26.0
